date,adjusted,normalized,investment_value
2021-04-29,14082.5498046875,297.9292510196005,297929.2510196005
2021-04-30,13962.6796875,295.39328880191914,295393.28880191915
2021-05-03,13895.1201171875,293.9640041580467,293964.0041580467
2021-05-04,13633.5,288.4291907438319,288429.1907438319
2021-05-05,13582.419921875,287.3485448644374,287348.54486443737
2021-05-06,13632.83984375,288.4152245331779,288415.22453317785
2021-05-07,13752.240234375,290.9412492548169,290941.2492548169
2021-05-10,13401.8603515625,283.52864163003034,283528.64163003035
2021-05-11,13389.4296875,283.2656595362206,283265.6595362206
2021-05-12,13031.6796875,275.69713032592193,275697.1303259219
2021-05-13,13124.990234375,277.67120048567705,277671.20048567705
2021-05-14,13429.98046875,284.12354848769803,284123.548487698
2021-05-17,13379.0498046875,283.04606359976805,283046.06359976804
2021-05-18,13303.6396484375,281.45069261351705,281450.69261351705
2021-05-19,13299.740234375,281.36819693431346,281368.19693431346
2021-05-20,13535.740234375,286.36099328268654,286360.9932826865
2021-05-21,13470.990234375,284.9911476743935,284991.1476743935
2021-05-24,13661.169921875,289.0145733069559,289014.5733069559
2021-05-25,13657.169921875,288.92994964003435,288929.94964003435
2021-05-26,13738.0,290.6399840421581,290639.9840421581
2021-05-27,13736.2802734375,290.6036016502028,290603.60165020276
2021-05-28,13748.740234375,290.86720354626055,290867.20354626054
2021-06-01,13736.48046875,290.6078369655639,290607.8369655639
2021-06-02,13756.330078125,291.02777364863226,291027.7736486323
2021-06-03,13614.509765625,288.02743492670373,288027.43492670375
2021-06-04,13814.490234375,292.258205071284,292258.205071284
2021-06-07,13881.7197265625,293.6805066098294,293680.50660982943
2021-06-08,13924.91015625,294.5942397438481,294594.2397438481
2021-06-09,13911.75,294.31582457406415,294315.8245740642
2021-06-10,14020.330078125,296.61293566545635,296612.93566545635
2021-06-11,14069.419921875,297.65147631213944,297651.4763121394
2021-06-14,14174.1396484375,299.8669181273254,299866.91812732536
2021-06-15,14072.8603515625,297.724261756125,297724.26175612496
2021-06-16,14039.6796875,297.0222943901595,297022.29439015954
2021-06-17,14161.349609375,299.59633312594065,299596.33312594064
2021-06-18,14030.3798828125,296.8255484965818,296825.5484965818
2021-06-21,14141.48046875,299.1759832413736,299175.9832413736
2021-06-22,14253.26953125,301.5409833389925,301540.98333899246
2021-06-23,14271.73046875,301.9315413955075,301931.5413955075
2021-06-24,14369.7099609375,304.0043873735126,304004.3873735126
2021-06-25,14360.3896484375,303.8072076183613,303807.2076183613
2021-06-28,14500.509765625,306.77157714983315,306771.57714983315
2021-06-29,14528.330078125,307.3601413644967,307360.1413644967
2021-06-30,14503.9501953125,306.8443625938187,306844.3625938187
2021-07-01,14522.3798828125,307.2342595279359,307234.2595279359
2021-07-02,14639.330078125,309.7084481215705,309708.44812157046
2021-07-06,14663.6396484375,310.22273936685343,310222.73936685344
2021-07-07,14665.0595703125,310.25277911580457,310252.7791158046
2021-07-08,14559.7802734375,308.0254990776826,308025.49907768256
2021-07-09,14701.919921875,311.0325936441139,311032.59364411386
2021-07-12,14733.240234375,311.6952035673338,311695.2035673338
2021-07-13,14677.650390625,310.5191494619032,310519.1494619032
2021-07-14,14644.9501953125,309.8273468528043,309827.3468528043
2021-07-15,14543.1298828125,307.6732448000916,307673.2448000916
2021-07-16,14427.240234375,305.2214930478331,305221.4930478331
2021-07-19,14274.98046875,302.0002981248813,302000.2981248813
2021-07-20,14498.8798828125,306.7370954847716,306737.0954847716
2021-07-21,14631.9501953125,309.5523199353092,309552.3199353092
2021-07-22,14684.599609375,310.6661665551195,310666.1665551195
2021-07-23,14836.990234375,313.89012992811223,313890.1299281122
2021-07-26,14840.7099609375,313.9688241535283,313968.8241535283
2021-07-27,14660.580078125,310.15801135209136,310158.0113520914
2021-07-28,14762.580078125,312.31591485859155,312315.91485859157
2021-07-29,14778.259765625,312.6476330217002,312647.6330217002
2021-07-30,14672.6796875,310.4139896804992,310413.9896804992
2021-08-02,14681.0703125,310.5915010443151,310591.5010443151
2021-08-03,14761.2900390625,312.2886228996064,312288.6228996064
2021-08-04,14780.5302734375,312.69566769591717,312695.6676959172
2021-08-05,14895.1201171875,315.1199208884411,315119.9208884411
2021-08-06,14835.759765625,313.8640982336979,313864.09823369794
2021-08-09,14860.1796875,314.3807240674481,314380.7240674481
2021-08-10,14788.08984375,312.85559733596597,312855.59733596595
2021-08-11,14765.1396484375,312.37006491498846,312370.06491498847
2021-08-12,14816.259765625,313.45155785745516,313451.55785745516
2021-08-13,14822.900390625,313.592046366993,313592.046366993
2021-08-16,14793.759765625,312.9755497310213,312975.54973102134
2021-08-17,14656.1796875,310.0649170544477,310064.9170544477
2021-08-18,14525.91015625,307.3089456988152,307308.94569881517
2021-08-19,14541.7900390625,307.64489917728486,307644.89917728485
2021-08-20,14714.66015625,311.3021249816771,311302.1249816771
2021-08-23,14942.650390625,316.1254673954577,316125.4673954577
2021-08-24,15019.7998046875,317.75763397516266,317757.63397516264
2021-08-25,15041.8603515625,318.22434506787715,318224.34506787715
2021-08-26,14945.8095703125,316.1923027378628,316192.3027378628
2021-08-27,15129.5,320.0784421725019,320078.44217250193
2021-08-30,15265.8896484375,322.9638902177334,322963.8902177334
2021-08-31,15259.240234375,322.8232157675213,322823.2157675213
2021-09-01,15309.3798828125,323.8839659947563,323883.9659947563
2021-09-02,15331.1796875,324.3451608474639,324345.1608474639
2021-09-03,15363.51953125,325.02933988891283,325029.33988891286
2021-09-07,15374.330078125,325.25804691841034,325258.04691841034
2021-09-08,15286.6396484375,323.40287548988914,323402.8754898891
2021-09-09,15248.25,322.59070728423626,322590.70728423627
2021-09-10,15115.490234375,319.78205273752707,319782.05273752706
