date,momentum_index,investment_value
2017-05-31,215.47145835706422,215471.45835706423
2017-06-01,218.7092586413856,218709.2586413856
2017-06-02,221.6591953539454,221659.1953539454
2017-06-05,220.0856640204265,220085.66402042648
2017-06-06,220.35328791786074,220353.28791786075
2017-06-07,220.32744979283402,220327.44979283403
2017-06-08,222.33486828883446,222334.86828883446
2017-06-09,212.29796822067252,212297.9682206725
2017-06-12,209.9545690486902,209954.5690486902
2017-06-13,212.713869917212,212713.869917212
2017-06-14,209.98405343171132,209984.0534317113
2017-06-15,208.0619829657424,208061.9829657424
2017-06-16,209.68540967917568,209685.40967917567
2017-06-19,213.86226308981696,213862.26308981696
2017-06-20,210.36601149920094,210366.01149920095
2017-06-21,214.3946285558646,214394.62855586462
2017-06-22,215.766830880677,215766.83088067698
2017-06-23,218.85399433269862,218853.9943326986
2017-06-26,216.8442521714509,216844.2521714509
2017-06-27,210.66180456884197,210661.80456884197
2017-06-28,213.68679569549488,213686.7956954949
2017-06-29,208.68061553416823,208680.61553416823
2017-06-30,209.8107437726524,209810.74377265238
2017-07-03,209.8107437726524,209810.74377265238
2017-07-05,213.80064962478784,213800.64962478782
2017-07-06,211.8514470616784,211851.44706167842
2017-07-07,216.015449575523,216015.449575523
2017-07-10,218.04257890021424,218042.57890021423
2017-07-11,219.2442861634028,219244.28616340278
2017-07-12,223.00323566414932,223003.2356641493
2017-07-13,223.7538473038648,223753.8473038648
2017-07-14,225.27845068659002,225278.45068659002
2017-07-17,223.3945665859976,223394.5665859976
2017-07-18,225.58948675117975,225589.48675117973
2017-07-19,228.87224876710363,228872.24876710362
2017-07-20,228.33839686220034,228338.39686220034
2017-07-21,227.82709254819093,227827.09254819094
2017-07-24,229.10239866850821,229102.39866850822
2017-07-25,229.44645139843615,229446.45139843615
2017-07-26,232.62217534855097,232622.17534855095
2017-07-27,229.57094201047914,229570.94201047914
2017-07-28,229.6528654778,229652.8654778
2017-07-31,228.4420548175657,228442.0548175657
2017-08-01,227.34201845820513,227342.01845820513
2017-08-02,225.52761318837176,225527.61318837176
2017-08-03,224.63277591030365,224632.77591030364
2017-08-04,225.4962472536796,225496.2472536796
2017-08-07,226.41446015926536,226414.46015926535
2017-08-08,226.74551105553934,226745.51105553933
2017-08-09,217.22578568220604,217225.78568220604
2017-08-10,208.23519690778394,208235.19690778395
2017-08-11,208.49655136105196,208496.55136105197
2017-08-14,209.08814086203662,209088.1408620366
2017-08-15,206.74524623621187,206745.24623621188
2017-08-16,206.8231654670323,206823.16546703232
2017-08-17,202.4942464334109,202494.24643341088
2017-08-18,201.8820592537869,201882.0592537869
2017-08-21,203.1036061556651,203103.6061556651
2017-08-22,206.14452206346866,206144.52206346867
2017-08-23,206.87314719145138,206873.14719145137
2017-08-24,207.70650996480524,207706.50996480524
2017-08-25,204.22457004190122,204224.57004190123
2017-08-28,204.40189670207997,204401.89670207998
2017-08-29,205.8886677851872,205888.66778518722
2017-08-30,210.18696603280694,210186.96603280693
2017-08-31,213.2798565799037,213279.85657990372
2017-09-01,212.36103116092204,212361.03116092205
2017-09-05,210.6843067091232,210684.3067091232
2017-09-06,210.95973999217782,210959.7399921778
2017-09-07,212.23814681948238,212238.14681948238
2017-09-08,211.4373041419782,211437.30414197818
2017-09-11,214.67822197135337,214678.22197135337
2017-09-12,214.71454010692128,214714.54010692128
2017-09-13,215.13998715900684,215139.98715900682
2017-09-14,213.60748339917032,213607.48339917033
2017-09-15,212.50875127084754,212508.75127084754
2017-09-18,213.0175853785248,213017.58537852482
2017-09-19,214.0329804510126,214032.9804510126
2017-09-20,213.9329593109665,213932.95931096651
2017-09-21,212.64790466137816,212647.90466137815
2017-09-22,211.67106111116763,211671.06111116763
2017-09-25,209.5650779358068,209565.07793580682
2017-09-26,207.8345463032966,207834.5463032966
2017-09-27,210.69552239449126,210695.52239449127
2017-09-28,209.90278460588948,209902.7846058895
2017-09-29,211.4569850000354,211456.98500003538
2017-10-02,214.63157279014217,214631.57279014218
2017-10-03,215.8893376210848,215889.3376210848
2017-10-04,217.74934110712059,217749.3411071206
2017-10-05,219.85425479939303,219854.25479939303
2017-10-06,219.97693550375402,219976.935503754
2017-10-09,218.53787646605156,218537.87646605156
2017-10-10,215.9873772252868,215987.3772252868
2017-10-11,216.44461091935068,216444.61091935067
2017-10-12,216.6479343472465,216647.93434724648
2017-10-13,216.56598632670622,216565.98632670622
2017-10-16,216.8143876349481,216814.3876349481
2017-10-17,216.79370423692544,216793.70423692543
2017-10-18,217.4465745636247,217446.5745636247
2017-10-19,213.72225169762925,213722.25169762925
2017-10-20,213.57380327877797,213573.80327877798
2017-10-23,212.2225810622891,212222.5810622891
2017-10-24,212.9309168339962,212930.91683399622
2017-10-25,209.83289350743547,209832.89350743548
2017-10-26,209.63788621766022,209637.8862176602
2017-10-27,206.34543582315416,206345.43582315417
2017-10-30,205.25030764815878,205250.30764815878
2017-10-31,211.5658547866109,211565.8547866109
2017-11-01,209.91491058381024,209914.91058381024
2017-11-02,210.5315260903201,210531.5260903201
2017-11-03,208.75765839909718,208757.65839909718
2017-11-06,212.1902230588994,212190.2230588994
2017-11-07,195.54982732250068,195549.82732250067
2017-11-08,196.40271987318118,196402.7198731812
2017-11-09,196.18786723267974,196187.86723267974
2017-11-10,196.76751513530513,196767.51513530512
2017-11-13,199.1906908016189,199190.6908016189
2017-11-14,198.47829767200176,198478.29767200176
2017-11-15,198.10765302175332,198107.65302175333
2017-11-16,201.11106138829734,201111.06138829736
2017-11-17,203.2601922543789,203260.1922543789
2017-11-20,202.83474498288442,202834.7449828844
2017-11-21,203.90207021860985,203902.07021860985
2017-11-22,205.5026758435276,205502.6758435276
2017-11-24,205.42665122678386,205426.65122678387
2017-11-27,205.3033828092667,205303.3828092667
2017-11-28,206.19092258813717,206190.92258813718
2017-11-29,202.9262013963765,202926.2013963765
2017-11-30,204.02557040931313,204025.57040931314
2017-12-01,205.45458332379434,205454.58332379433
2017-12-04,205.63799398079914,205637.99398079913
2017-12-05,205.9953757218294,205995.3757218294
2017-12-06,206.26013948976728,206260.1394897673
2017-12-07,207.5842609259067,207584.2609259067
2017-12-08,206.16322219231037,206163.22219231038
2017-12-11,205.90815534789817,205908.15534789817
2017-12-12,207.00626544453104,207006.26544453105
2017-12-13,209.89409615688913,209894.09615688914
2017-12-14,213.00238895308226,213002.38895308226
2017-12-15,213.31470173756958,213314.7017375696
2017-12-18,215.34905634832583,215349.05634832583
2017-12-19,213.71419415800756,213714.19415800757
2017-12-20,213.06436900191542,213064.36900191542
2017-12-21,213.78750503276063,213787.50503276064
2017-12-22,213.306744122611,213306.744122611
2017-12-26,211.6606327577917,211660.6327577917
2017-12-27,211.53440272101676,211534.40272101676
2017-12-28,211.59455125745387,211594.55125745386
2017-12-29,208.60590862897888,208605.90862897888
2018-01-02,208.60590862897888,208605.90862897888
2018-01-03,209.40201451014906,209402.01451014905
2018-01-04,213.8608410870561,213860.8410870561
2018-01-05,215.66638807818188,215666.3880781819
2018-01-08,216.48964283196173,216489.64283196174
2018-01-09,216.9841828947324,216984.18289473242
2018-01-10,218.89203687789987,218892.03687789987
2018-01-11,219.3351609147281,219335.1609147281
2018-01-12,220.27272065045025,220272.72065045024
2018-01-16,216.48705910469334,216487.05910469336
2018-01-17,218.6390902519709,218639.09025197092
2018-01-18,218.9784921359264,218978.49213592638
2018-01-19,223.02823292607604,223028.23292607605
2018-01-22,223.8705619696004,223870.5619696004
2018-01-23,225.08195443276284,225081.95443276284
2018-01-24,223.15489561652166,223154.89561652165
2018-01-25,223.00385111511594,223003.85111511595
2018-01-26,226.01600213487032,226016.00213487033
2018-01-29,223.0008716369772,223000.8716369772
2018-01-30,223.56702582532662,223567.02582532662
2018-01-31,222.8301792992156,222830.17929921558
2018-02-01,220.3581240037985,220358.1240037985
2018-02-02,217.80834683379575,217808.34683379575
2018-02-05,210.67471070897088,210674.71070897087
2018-02-06,214.36885241818595,214368.85241818594
2018-02-07,215.23982265483028,215239.8226548303
2018-02-08,205.21171063436992,205211.71063436993
2018-02-09,210.19099419846003,210190.99419846004
2018-02-12,215.6752828331501,215675.2828331501
2018-02-13,217.5671139717523,217567.1139717523
2018-02-14,224.89816983489382,224898.1698348938
2018-02-15,231.6068853396433,231606.8853396433
2018-02-16,233.55836262975333,233558.36262975333
2018-02-20,235.80786246411813,235807.86246411814
2018-02-21,234.4728606078929,234472.8606078929
2018-02-22,232.3257118942906,232325.7118942906
2018-02-23,234.54389342773317,234543.89342773316
2018-02-26,235.9685850414114,235968.5850414114
2018-02-27,234.122227161414,234122.227161414
2018-02-28,230.8220512217045,230822.0512217045
2018-03-01,225.9702584371516,225970.2584371516
2018-03-02,231.75513023625075,231755.13023625076
2018-03-05,234.44279456370526,234442.79456370528
2018-03-06,236.5556658773287,236555.6658773287
2018-03-07,237.50722179039929,237507.2217903993
2018-03-08,237.04493109864035,237044.93109864034
2018-03-09,243.16660225090172,243166.60225090172
2018-03-12,245.04407712898558,245044.07712898558
2018-03-13,244.55777697326974,244557.77697326973
2018-03-14,247.61737606071426,247617.37606071428
2018-03-15,245.59814535621982,245598.14535621981
2018-03-16,247.2417684716724,247241.7684716724
2018-03-19,242.67827144765752,242678.27144765752
2018-03-20,245.80524765781504,245805.24765781505
2018-03-21,245.69128822328008,245691.28822328008
2018-03-22,242.0744803473426,242074.48034734259
2018-03-23,236.38645866094794,236386.45866094794
2018-03-26,243.82261745698693,243822.61745698695
2018-03-27,239.46941899330295,239469.41899330294
2018-03-28,237.00114066964755,237001.14066964755
2018-03-29,241.51237656040652,241512.37656040653
2018-04-02,236.81655856500853,236816.55856500854
2018-04-03,238.1580268994843,238158.0268994843
2018-04-04,240.555559750179,240555.55975017897
2018-04-05,240.96381591105882,240963.8159110588
2018-04-06,235.2819180264151,235281.9180264151
2018-04-09,237.73901907458867,237739.01907458866
2018-04-10,241.86327958507349,241863.2795850735
2018-04-11,240.74361767813056,240743.61767813057
2018-04-12,243.76462806239667,243764.62806239666
2018-04-13,240.82125538617157,240821.25538617157
2018-04-16,247.03346539757533,247033.46539757532
2018-04-17,256.7244652770632,256724.4652770632
2018-04-18,257.25778260272045,257257.78260272046
2018-04-19,255.44079238435427,255440.79238435428
2018-04-20,253.25743524501578,253257.43524501577
2018-04-23,255.55002145129097,255550.021451291
2018-04-24,250.10057616693962,250100.57616693963
2018-04-25,248.34035981100058,248340.35981100058
2018-04-26,254.67567682922106,254675.67682922105
2018-04-27,254.78283639395258,254782.83639395257
2018-04-30,252.37667081722932,252376.67081722931
2018-05-01,255.5034107321792,255503.41073217918
2018-05-02,255.78971022899484,255789.71022899484
2018-05-03,257.3928049487841,257392.8049487841
2018-05-04,259.7896527808426,259789.65278084256
2018-05-07,261.17860779266846,261178.60779266845
2018-05-08,263.0397731531391,263039.7731531391
2018-05-09,265.14955310914877,265149.55310914875
2018-05-10,269.0520334165785,269052.03341657855
2018-05-11,269.92866202217624,269928.66202217626
2018-05-14,267.7392433954449,267739.2433954449
2018-05-15,264.82710007245896,264827.10007245897
2018-05-16,266.89376293508064,266893.7629350806
2018-05-17,266.41623020352614,266416.23020352615
2018-05-18,266.0206216799821,266020.6216799821
2018-05-21,265.1241257118629,265124.12571186293
2018-05-22,262.55835332049503,262558.35332049505
2018-05-23,265.56251940131955,265562.51940131956
2018-05-24,266.60132104974855,266601.32104974857
2018-05-25,267.4001086894571,267400.1086894571
2018-05-29,269.69260867523536,269692.60867523536
2018-05-30,275.0786393411262,275078.6393411262
2018-05-31,274.31242008062276,274312.4200806228
2018-06-01,274.33735951126823,274337.3595112682
2018-06-04,279.02666692714183,279026.66692714184
2018-06-05,282.79319792185805,282793.19792185805
2018-06-06,285.18174805496517,285181.74805496517
2018-06-07,282.03989621688976,282039.8962168898
2018-06-08,283.923319878571,283923.319878571
2018-06-11,283.8654862033374,283865.48620333744
2018-06-12,288.12162533782373,288121.6253378237
2018-06-13,287.1055673370275,287105.56733702746
2018-06-14,292.9344672752903,292934.4672752903
2018-06-15,294.61569717287773,294615.6971728777
2018-06-18,297.72503743341673,297725.03743341676
2018-06-19,298.65368250233183,298653.68250233185
2018-06-20,298.1397123661897,298139.7123661897
2018-06-21,293.08776101591565,293087.76101591566
2018-06-22,291.1281308320698,291128.1308320698
2018-06-25,284.0563419358131,284056.34193581314
2018-06-26,284.1242890073492,284124.28900734923
2018-06-27,278.6542094808719,278654.2094808719
2018-06-28,285.1823643366883,285182.3643366883
2018-06-29,286.344805016878,286344.805016878
2018-07-02,286.344805016878,286344.805016878
2018-07-03,285.9791897740992,285979.1897740992
2018-07-05,289.3795283688211,289379.52836882113
2018-07-06,293.26231257233627,293262.3125723363
2018-07-09,291.2993530949024,291299.3530949024
2018-07-10,288.8237679981662,288823.7679981662
2018-07-11,289.059599828175,289059.59982817504
2018-07-12,295.0638407807533,295063.8407807533
2018-07-13,291.4219526596967,291421.9526596967
2018-07-16,290.0936701944851,290093.6701944851
2018-07-17,291.73943540901905,291739.43540901906
2018-07-18,292.04750138425044,292047.5013842504
2018-07-19,288.35512523944664,288355.12523944664
2018-07-20,287.445057979154,287445.057979154
2018-07-23,288.2699385349335,288269.9385349335
2018-07-24,287.6042374586566,287604.2374586566
2018-07-25,293.3283969827321,293328.3969827321
2018-07-26,293.5967683182379,293596.76831823785
2018-07-27,288.6894973412095,288689.4973412095
2018-07-30,279.07038422625203,279070.38422625203
2018-07-31,280.286903419901,280286.90341990103
2018-08-01,282.87476443419007,282874.76443419006
2018-08-02,285.5535381652992,285553.53816529916
2018-08-03,283.8891129520684,283889.1129520684
2018-08-06,290.7274642808316,290727.4642808316
2018-08-07,292.68274517390796,292682.74517390796
2018-08-08,291.80200701070646,291802.00701070647
2018-08-09,289.5023083256018,289502.3083256018
2018-08-10,287.407645522634,287407.64552263403
2018-08-13,283.9479491069234,283947.94910692336
2018-08-14,282.74243812790655,282742.4381279065
2018-08-15,282.3014137123358,282301.41371233575
2018-08-16,280.9574385915277,280957.4385915277
2018-08-17,282.9955931553942,282995.5931553942
2018-08-20,287.3561929679742,287356.19296797423
2018-08-21,292.4223992925341,292422.3992925341
2018-08-22,294.5065402152424,294506.5402152424
2018-08-23,294.3615750885603,294361.5750885603
2018-08-24,298.9138297507877,298913.8297507877
2018-08-27,303.2986116259478,303298.61162594776
2018-08-28,303.1678175297674,303167.8175297674
2018-08-29,304.3056247168411,304305.62471684115
2018-08-30,303.09224690031334,303092.24690031336
2018-08-31,304.8214761666064,304821.47616660636
2018-09-04,305.744795543319,305744.795543319
2018-09-05,292.0920706850987,292092.0706850987
2018-09-06,294.8342268774275,294834.2268774275
2018-09-07,295.26795871946854,295267.95871946856
2018-09-10,294.8936446960326,294893.64469603257
2018-09-11,298.3129323483164,298312.9323483164
2018-09-12,298.4036325309097,298403.63253090973
2018-09-13,298.8511097653116,298851.1097653116
2018-09-14,301.12009421007895,301120.09421007894
2018-09-17,292.57309027234464,292573.09027234465
2018-09-18,294.1839341080539,294183.9341080539
2018-09-19,293.5899248060325,293589.9248060325
2018-09-20,296.54818106781227,296548.18106781226
2018-09-21,295.15639052756563,295156.3905275656
2018-09-24,295.69143921644604,295691.439216446
2018-09-25,296.3511081580763,296351.1081580763
2018-09-26,298.7767452751124,298776.7452751124
2018-09-27,299.0537576711035,299053.75767110346
2018-09-28,298.9431855303524,298943.1855303524
2018-10-01,296.5416155143691,296541.6155143691
2018-10-02,290.8276397869135,290827.63978691347
2018-10-03,293.5845329884701,293584.53298847005
2018-10-04,285.355701946631,285355.70194663096
2018-10-05,282.14674848578636,282146.7484857864
2018-10-08,275.64669317555155,275646.69317555154
2018-10-09,271.498954628726,271498.954628726
2018-10-10,258.1880552331715,258188.0552331715
2018-10-11,256.74234544039325,256742.34544039326
2018-10-12,267.90418400477375,267904.18400477374
2018-10-15,263.8020723591754,263802.07235917536
2018-10-16,270.5513623588538,270551.3623588538
2018-10-17,273.0316011088657,273031.6011088657
2018-10-18,264.1254525537381,264125.45255373814
2018-10-19,258.56609927496817,258566.09927496818
2018-10-22,262.438743881473,262438.74388147297
2018-10-23,261.2392431208462,261239.2431208462
2018-10-24,248.35379533541757,248353.79533541758
2018-10-25,255.982352418121,255982.352418121
2018-10-26,250.40640411030495,250406.40411030495
2018-10-29,249.6468059058744,249646.8059058744
2018-10-30,256.8330286726415,256833.0286726415
2018-10-31,265.5912527143695,265591.2527143695
2018-11-01,274.4921383113469,274492.1383113469
2018-11-02,271.6133851407348,271613.3851407348
2018-11-05,268.8945691474406,268894.5691474406
2018-11-06,273.8130068864326,273813.00688643265
2018-11-07,283.8593097128248,283859.3097128248
2018-11-08,279.0334940680164,279033.4940680164
2018-11-09,270.3129634710305,270312.9634710305
2018-11-12,261.257909322124,261257.90932212403
2018-11-13,262.5861334115315,262586.13341153145
2018-11-14,260.2556600587069,260255.66005870688
2018-11-15,264.7481129167603,264748.1129167603
2018-11-16,261.0498564567982,261049.85645679818
2018-11-19,245.61303810866565,245613.03810866564
2018-11-20,243.6875972126652,243687.5972126652
2018-11-21,249.95271768200593,249952.71768200592
2018-11-23,250.87119843972374,250871.19843972375
2018-11-26,259.59385339087703,259593.85339087702
2018-11-27,260.65169140403435,260651.69140403435
2018-11-28,270.5630926648126,270563.0926648126
2018-11-29,270.13285177325565,270132.8517732557
2018-11-30,278.2742517193259,278274.2517193259
2018-12-03,283.19831953065886,283198.3195306589
2018-12-04,273.49588973011834,273495.88973011833
2018-12-06,275.7437561141213,275743.7561141213
2018-12-07,265.6460078078319,265646.0078078319
2018-12-10,266.1722608702862,266172.2608702862
2018-12-11,267.69855258187494,267698.55258187494
2018-12-12,272.226782990609,272226.782990609
2018-12-13,268.68756990111734,268687.56990111736
2018-12-14,264.47359663755265,264473.59663755266
2018-12-17,254.6256121126162,254625.61211261622
2018-12-18,258.4841206925427,258484.12069254273
2018-12-19,253.29707942055643,253297.07942055643
2018-12-20,247.46482190679438,247464.8219067944
2018-12-21,237.88906295490793,237889.06295490792
2018-12-24,236.92738602878848,236927.3860287885
2018-12-26,252.51896827419375,252518.96827419376
2018-12-27,256.3762044703316,256376.20447033158
2018-12-28,254.36092695382575,254360.92695382575
2018-12-31,255.08790732158556,255087.90732158558
2019-01-02,255.08790732158556,255087.90732158558
2019-01-03,248.4221957169322,248422.1957169322
2019-01-04,259.0037436445519,259003.7436445519
2019-01-07,262.2260842328495,262226.0842328495
2019-01-08,267.0216947164368,267021.6947164368
2019-01-09,267.44246391096874,267442.46391096874
2019-01-10,269.5233397670251,269523.3397670251
2019-01-11,269.2432004893678,269243.20048936777
2019-01-14,266.6470505558838,266647.05055588385
2019-01-15,270.2451373006917,270245.1373006917
2019-01-16,271.1087619710853,271108.7619710853
2019-01-17,273.4182163966043,273418.2163966043
2019-01-18,277.63690898195057,277636.90898195055
2019-01-22,273.77590834119644,273775.9083411964
2019-01-23,273.0014049637419,273001.4049637419
2019-01-24,275.716567272646,275716.567272646
2019-01-25,279.4668221046987,279466.8221046987
2019-01-28,275.7292107664479,275729.21076644794
2019-01-29,271.89515238716655,271895.15238716657
2019-01-30,278.43716410289426,278437.16410289425
2019-01-31,283.37769506728944,283377.69506728946
2019-02-01,284.7811443656823,284781.14436568227
2019-02-04,288.75916504844406,288759.16504844406
2019-02-05,292.8638319682594,292863.83196825936
2019-02-06,292.35250522398195,292352.505223982
2019-02-07,287.3985572148158,287398.5572148158
2019-02-08,291.32979634409776,291329.79634409776
2019-02-11,292.92802576866177,292928.02576866176
2019-02-12,296.6210720892966,296621.0720892966
2019-02-13,295.9888565204604,295988.8565204604
2019-02-14,297.63581124238766,297635.8112423877
2019-02-15,299.1358909653917,299135.8909653917
2019-02-19,300.1213190127275,300121.3190127275
2019-02-20,300.197065547869,300197.06554786896
2019-02-21,300.6088050287357,300608.80502873566
2019-02-22,313.42966820209494,313429.66820209497
2019-02-25,314.9126209513624,314912.62095136236
2019-02-26,316.07214809131625,316072.1480913162
2019-02-27,316.93332913743524,316933.32913743524
2019-02-28,315.28922359719553,315289.2235971955
2019-03-01,314.99655925194213,314996.55925194215
2019-03-04,311.33182777122863,311331.8277712286
2019-03-05,318.50065331294576,318500.65331294574
2019-03-06,319.107090573653,319107.090573653
2019-03-07,316.12835655570683,316128.3565557068
2019-03-08,316.73815891403564,316738.15891403565
2019-03-11,322.55457949132654,322554.5794913265
2019-03-12,322.3960280859217,322396.0280859217
2019-03-13,324.0047527430363,324004.7527430363
2019-03-14,324.8533960383081,324853.3960383081
2019-03-15,325.4761567992077,325476.1567992077
2019-03-18,326.1562733023976,326156.27330239763
2019-03-19,325.82026638861936,325820.2663886194
2019-03-20,325.68653066185215,325686.53066185216
2019-03-21,330.22355045441054,330223.55045441055
2019-03-22,321.0697398923373,321069.7398923373
2019-03-25,322.8001958311692,322800.1958311692
2019-03-26,324.8737857774888,324873.78577748884
2019-03-27,324.3984331467738,324398.43314677384
2019-03-28,327.811757724423,327811.75772442296
2019-03-29,330.79513380066004,330795.13380066
2019-04-01,335.5180486550297,335518.0486550297
2019-04-02,337.59205859741013,337592.05859741016
2019-04-03,338.86000953247066,338860.00953247066
2019-04-04,331.6334579211322,331633.4579211322
2019-04-05,333.0451420639568,333045.1420639568
2019-04-08,333.25402124867566,333254.02124867565
2019-04-09,332.52088518981395,332520.88518981397
2019-04-10,334.0170012373241,334017.0012373241
2019-04-11,334.2903636739204,334290.3636739204
2019-04-12,335.2179877701661,335217.9877701661
2019-04-15,334.0379797689373,334037.9797689373
2019-04-16,333.8996858722272,333899.68587222724
2019-04-17,330.5759070401722,330575.9070401722
2019-04-18,330.6351731193842,330635.1731193842
2019-04-22,332.40740622926245,332407.4062292625
2019-04-23,337.5194473642222,337519.4473642222
2019-04-24,336.64936693914296,336649.366939143
2019-04-25,336.9732270630354,336973.22706303536
2019-04-26,335.79828216279356,335798.28216279356
2019-04-29,334.1826404956702,334182.6404956702
2019-04-30,335.0911616233588,335091.1616233588
2019-05-01,328.87525550324045,328875.25550324045
2019-05-02,329.294676416668,329294.676416668
2019-05-03,333.4239087883875,333423.9087883875
2019-05-06,331.0943868767019,331094.3868767019
2019-05-07,325.4666937386553,325466.6937386553
2019-05-08,324.64895505150076,324648.95505150076
2019-05-09,323.4693452707821,323469.3452707821
2019-05-10,325.7803880298873,325780.38802988734
2019-05-13,314.8938139251481,314893.8139251481
2019-05-14,320.8046266423608,320804.6266423608
2019-05-15,323.9386110535693,323938.6110535693
2019-05-16,329.1958326550288,329195.83265502885
2019-05-17,324.39325417387505,324393.25417387503
2019-05-20,320.6249635001285,320624.9635001285
2019-05-21,325.71688131406427,325716.88131406426
2019-05-22,326.0848525230682,326084.8525230682
2019-05-23,323.5250130992668,323525.0130992668
2019-05-24,333.05811080616223,333058.11080616224
2019-05-28,332.6824547512398,332682.4547512398
2019-05-29,325.2293409150376,325229.3409150376
2019-05-30,327.08425171916815,327084.25171916815
2019-05-31,323.7724113884982,323772.4113884982
2019-06-03,315.59953262741345,315599.53262741346
2019-06-04,323.0599606836933,323059.9606836933
2019-06-05,326.6846796017127,326684.6796017127
2019-06-06,328.94904658076496,328949.04658076493
2019-06-07,334.52895490026344,334528.95490026346
2019-06-10,338.9034810304768,338903.4810304768
2019-06-11,335.3333132920192,335333.31329201924
2019-06-12,336.6483486058267,336648.3486058267
2019-06-13,335.9927572580806,335992.7572580806
2019-06-14,332.05648099497876,332056.48099497875
2019-06-17,332.96581028431956,332965.81028431957
2019-06-18,338.3851689456939,338385.16894569393
2019-06-19,342.7480473995497,342748.0473995497
2019-06-20,346.2649996259703,346264.9996259703
2019-06-21,341.2180004560578,341218.0004560578
2019-06-24,339.5961659537404,339596.1659537404
2019-06-25,333.0883846884278,333088.38468842785
2019-06-26,334.31629578481346,334316.29578481347
2019-06-27,336.24521885163597,336245.218851636
2019-06-28,338.2590522558218,338259.0522558218
2019-07-01,338.2590522558218,338259.0522558218
2019-07-02,339.34817096323536,339348.1709632354
2019-07-03,341.1788411453036,341178.84114530357
2019-07-05,343.03747136812433,343037.4713681243
2019-07-08,335.93168848445663,335931.6884844566
2019-07-09,338.50017804587895,338500.17804587894
2019-07-10,338.83393900372306,338833.93900372303
2019-07-11,338.5772586653883,338577.2586653883
2019-07-12,341.1044720168172,341104.47201681725
2019-07-15,340.86305472060525,340863.05472060526
2019-07-16,338.3640985728573,338364.0985728573
2019-07-17,336.8378470917312,336837.8470917312
2019-07-18,338.7860114875057,338786.0114875057
2019-07-19,336.1948479961504,336194.8479961504
2019-07-22,338.2220260197991,338222.0260197991
2019-07-23,342.3278715584167,342327.8715584167
2019-07-24,347.56079747976275,347560.79747976275
2019-07-25,347.4091303594846,347409.1303594846
2019-07-26,351.29973920488845,351299.73920488846
2019-07-29,346.53433650888917,346534.33650888916
2019-07-30,343.1559592513372,343155.9592513372
2019-07-31,338.8973393295668,338897.3393295668
2019-08-01,334.7551848058766,334755.1848058766
2019-08-02,328.1131805556109,328113.18055561086
2019-08-05,314.6103421963801,314610.3421963801
2019-08-06,314.89808740808024,314898.08740808023
2019-08-07,321.31399407769965,321313.99407769967
2019-08-08,341.0254002952243,341025.4002952243
2019-08-09,337.1256006837762,337125.6006837762
2019-08-12,333.76272104204253,333762.72104204254
2019-08-13,338.50285829826635,338502.85829826636
2019-08-14,327.50464518248486,327504.6451824849
2019-08-15,328.45256138481756,328452.5613848176
2019-08-16,333.0931474228074,333093.1474228074
2019-08-19,337.3206587730954,337320.65877309535
2019-08-20,337.7697660764084,337769.76607640844
2019-08-21,343.07561727126324,343075.61727126327
2019-08-22,340.5316743189945,340531.67431899445
2019-08-23,331.66328102831886,331663.28102831886
2019-08-26,334.98426882009664,334984.2688200966
2019-08-27,334.0173601187997,334017.36011879967
2019-08-28,336.1490281087792,336149.02810877917
2019-08-29,340.03114004457456,340031.14004457457
2019-08-30,340.7021864147319,340702.1864147319
2019-09-03,335.80738150564565,335807.38150564564
2019-09-04,340.89758234495577,340897.58234495576
2019-09-05,345.5036788499949,345503.6788499949
2019-09-06,345.52288027241303,345522.880272413
2019-09-09,346.2119014753469,346211.9014753469
2019-09-10,343.41585653558246,343415.85653558245
2019-09-11,350.242318187869,350242.318187869
2019-09-12,349.4541891036355,349454.1891036355
2019-09-13,350.85679920215034,350856.7992021503
2019-09-16,352.13639558627204,352136.39558627206
2019-09-17,352.4340269168633,352434.0269168633
2019-09-18,347.11520284648606,347115.20284648606
2019-09-19,344.5528840690223,344552.8840690223
2019-09-20,341.4760592715856,341476.0592715856
2019-09-23,338.23324286730866,338233.24286730867
2019-09-24,330.5442587023497,330544.2587023497
2019-09-25,332.20513028494514,332205.13028494513
2019-09-26,327.20101508086606,327201.01508086605
2019-09-27,320.5793745965198,320579.3745965198
2019-09-30,322.69522864181744,322695.22864181746
2019-10-01,322.9356414780763,322935.64147807634
2019-10-02,319.12447750587586,319124.47750587587
2019-10-03,326.35075880082036,326350.75880082033
2019-10-04,328.91776549432393,328917.7654943239
2019-10-07,327.82585843182494,327825.85843182495
2019-10-08,322.9469920398004,322946.99203980045
2019-10-09,326.09483395467396,326094.83395467396
2019-10-10,328.48341559558725,328483.4155955872
2019-10-11,334.16002775377916,334160.02775377914
2019-10-14,335.5524535348972,335552.4535348972
2019-10-15,340.41989550062425,340419.89550062426
2019-10-16,338.9214137618119,338921.4137618119
2019-10-17,339.175865846241,339175.865846241
2019-10-18,332.15704606618067,332157.0460661807
2019-10-21,336.3072263968751,336307.2263968751
2019-10-22,334.1733444769599,334173.3444769599
2019-10-23,333.95397092583687,333953.9709258369
2019-10-24,339.2470373856338,339247.0373856338
2019-10-25,342.529249364305,342529.249364305
2019-10-28,344.65617475832477,344656.17475832475
2019-10-29,342.466221829467,342466.221829467
2019-10-30,343.7263739444237,343726.3739444237
