date,adjusted,normalized
2015-12-22,2038.969970703125,99.0656893924324
2015-12-23,2064.2900390625,100.29589388956876
2015-12-24,2060.989990234375,100.13555724072928
2015-12-28,2056.5,99.91740592691653
2015-12-29,2078.360107421875,100.97950426237847
2015-12-30,2063.360107421875,100.25071209660956
2015-12-31,2043.93994140625,99.30716110660163
2016-01-04,2012.6600341796875,97.78739101775517
2016-01-05,2016.7099609375,97.98416134395728
2016-01-06,1990.260009765625,96.69906019735511
2016-01-07,1943.0899658203125,94.40724963160054
2016-01-08,1922.030029296875,93.38402851494243
2016-01-11,1923.6700439453125,93.46371050344426
2016-01-12,1938.6800537109373,94.19298900513107
2016-01-13,1890.280029296875,91.8414184307316
2016-01-14,1921.8399658203125,93.37479406342794
2016-01-15,1880.3299560546875,91.3579827355494
2016-01-19,1881.3299560546875,91.40656887993399
2016-01-20,1859.3299560546875,90.33767370347292
2016-01-21,1868.989990234375,90.80701751888733
2016-01-22,1906.9000244140625,92.64891991316651
2016-01-25,1877.0799560546875,91.20007776629946
2016-01-26,1903.6300048828125,92.49004227208076
2016-01-27,1882.949951171875,91.48527819659999
2016-01-28,1893.3599853515625,91.99106162030284
2016-01-29,1940.239990234375,94.26878030628961
2016-02-01,1939.3800048828125,94.22699693382997
2016-02-02,1903.030029296875,92.46089177163516
2016-02-03,1912.530029296875,92.9224601432888
2016-02-04,1915.449951171875,93.06432788909927
2016-02-05,1880.050048828125,91.34438312262533
2016-02-08,1853.43994140625,90.05150060133657
2016-02-09,1852.2099609375,89.99174059269166
2016-02-10,1851.8599853515625,89.97473662834221
2016-02-11,1829.0799560546875,88.86794283583897
2016-02-12,1864.780029296875,90.60247174892446
2016-02-16,1895.5799560546875,92.09892143741443
2016-02-17,1926.8199462890625,93.61675211351508
2016-02-18,1917.8299560546875,93.17996314997164
2016-02-19,1917.780029296875,93.1775374013079
2016-02-22,1945.5,94.52434390022665
2016-02-23,1921.27001953125,93.34710257073607
2016-02-24,1929.800048828125,93.76154380575886
2016-02-25,1951.699951171875,94.82557562304079
2016-02-26,1948.050048828125,94.64824094077768
2016-02-29,1932.22998046875,93.87960481529495
2016-03-01,1978.3499755859373,96.12039755707536
2016-03-02,1986.449951171875,96.51394414040541
2016-03-03,1993.4000244140625,96.85162140243384
2016-03-04,1999.989990234375,97.17180243326908
2016-03-07,2001.760009765625,97.25780085777794
2016-03-08,1979.260009765625,96.16461260912459
2016-03-09,1989.260009765625,96.65047405297052
2016-03-10,1989.5699462890625,96.66553267364831
2016-03-11,2022.18994140625,98.25041246623672
2016-03-14,2019.6400146484373,98.12652135661149
2016-03-15,2015.9300537109373,97.94626865884092
2016-03-16,2027.219970703125,98.49480219591342
2016-03-17,2040.5899658203125,99.1443987090984
2016-03-18,2049.580078125,99.58119360356767
2016-03-21,2051.60009765625,99.67933856417268
2016-03-22,2049.800048828125,99.59188113191007
2016-03-23,2036.7099609375,98.95588423164915
2016-03-24,2035.93994140625,98.91847195152488
2016-03-28,2037.050048828125,98.97240779100652
2016-03-29,2055.010009765625,99.84501304625755
2016-03-30,2063.949951171875,100.27937033021142
2016-03-31,2059.739990234375,100.07482456024854
2016-04-01,2072.780029296875,100.70838978091989
2016-04-04,2066.1298828125,100.38528480365136
2016-04-05,2045.1700439453125,99.36692704617236
2016-04-06,2066.659912109375,100.4110368835974
2016-04-07,2041.9100341796875,99.20853574100454
2016-04-08,2047.5999755859373,99.48498805570847
2016-04-11,2041.989990234375,99.212420497422
2016-04-12,2061.719970703125,100.1710241771819
2016-04-13,2082.419921875,101.17675499357266
2016-04-14,2082.780029296875,101.19425122476584
2016-04-15,2080.72998046875,101.09464725640709
2016-04-18,2094.340087890625,101.75590990069614
2016-04-19,2100.800048828125,102.06977449552434
2016-04-20,2102.39990234375,102.1475052094287
2016-04-21,2091.47998046875,101.61694830854147
2016-04-22,2091.580078125,101.62181166772059
2016-04-25,2087.7900390625,101.43766828260672
2016-04-26,2091.699951171875,101.62763583688388
2016-04-27,2095.14990234375,101.7952556626404
2016-04-28,2075.81005859375,100.85560722182743
2016-04-29,2065.300048828125,100.34496636987127
2016-05-02,2081.429931640625,101.12865518510597
2016-05-03,2063.3701171875,100.25119843252747
2016-05-04,2051.1201171875,99.65601816381621
2016-05-05,2050.6298828125,99.63219956569016
2016-05-06,2057.139892578125,99.94849584010794
2016-05-09,2058.68994140625,100.02380673627438
2016-05-10,2084.389892578125,101.2724682745881
2016-05-11,2064.4599609375,100.30414973832163
2016-05-12,2064.110107421875,100.28715170489801
2016-05-13,2046.6099853515625,99.4368882472418
2016-05-16,2066.659912109375,100.4110368835974
2016-05-17,2047.2099609375,99.46603874768738
2016-05-18,2047.6300048828125,99.48644706346221
2016-05-19,2040.0400390625,99.11767988824238
2016-05-20,2052.320068359375,99.71431916470739
2016-05-23,2048.0400390625,99.50636904331913
2016-05-24,2076.06005859375,100.86775375792357
2016-05-25,2090.5400390625,101.57128017966434
2016-05-26,2090.10009765625,101.54990512297952
2016-05-27,2099.06005859375,101.98523507876922
2016-05-31,2096.949951171875,101.882713094903
2016-06-01,2099.330078125,101.99835428670119
2016-06-02,2105.260009765625,102.28646680158337
2016-06-03,2099.1298828125,101.98862756834295
2016-06-06,2109.409912109375,102.48809455603877
2016-06-07,2112.1298828125,102.62024744534266
2016-06-08,2119.1201171875,102.95987598196857
2016-06-09,2115.47998046875,102.78301577377171
2016-06-10,2096.070068359375,101.83996298153335
2016-06-13,2079.06005859375,101.01351219107735
2016-06-14,2075.320068359375,100.83180048555303
2016-06-15,2071.5,100.64619809268542
2016-06-16,2077.989990234375,100.96152169526738
2016-06-17,2071.219970703125,100.63259254883555
2016-06-20,2083.25,101.21708528920439
2016-06-21,2088.89990234375,101.4915922602367
2016-06-22,2085.449951171875,101.32397243448017
2016-06-23,2113.320068359375,102.6780739721676
2016-06-24,2037.4100341796875,98.98989809127386
2016-06-27,2000.5400390625,97.19852718505093
2016-06-28,2036.0899658203125,98.92576105936773
2016-06-29,2070.77001953125,100.6107311562328
2016-06-30,2098.860107421875,101.97552022226265
2016-07-01,2102.949951171875,102.17422996121056
2016-07-05,2088.550048828125,101.47459422681307
2016-07-06,2099.72998046875,102.01778399971437
2016-07-07,2097.89990234375,101.92886755969803
2016-07-08,2129.89990234375,103.48362418000502
2016-07-11,2137.159912109375,103.83636006271124
2016-07-12,2152.139892578125,104.56417955664432
2016-07-13,2152.429931640625,104.57827143641212
2016-07-14,2163.75,105.12826991216417
2016-07-15,2161.739990234375,105.03061128747709
2016-07-18,2166.889892578125,105.28082518631707
2016-07-19,2163.780029296875,105.12972891991792
2016-07-20,2173.02001953125,105.5786644195575
2016-07-21,2165.169921875,105.19725844139778
2016-07-22,2175.030029296875,105.6763230442446
2016-07-25,2168.47998046875,105.35808142615517
2016-07-26,2169.179931640625,105.39208935485405
2016-07-27,2166.580078125,105.2657724965651
2016-07-28,2170.06005859375,105.43485133007535
2016-07-29,2173.60009765625,105.60684817909309
2016-08-01,2170.840087890625,105.47274994611755
2016-08-02,2157.030029296875,104.80177244532189
2016-08-03,2163.7900390625,105.13021525583581
2016-08-04,2164.25,105.15256298435646
2016-08-05,2182.8701171875,106.0572426864864
2016-08-08,2180.889892578125,105.96103120770137
2016-08-09,2181.739990234375,106.00233417516895
2016-08-10,2175.489990234375,105.69867077276524
2016-08-11,2185.7900390625,106.19911043229689
2016-08-12,2184.050048828125,106.11457101554176
2016-08-15,2190.14990234375,106.41093937917678
2016-08-16,2178.14990234375,105.82790564656166
2016-08-17,2182.219970703125,106.02565457552542
2016-08-18,2187.02001953125,106.2588704409418
2016-08-19,2183.8701171875,106.10582883087099
2016-08-22,2182.639892578125,106.04605696037441
2016-08-23,2186.89990234375,106.25303440992685
2016-08-24,2175.43994140625,105.69623909317568
2016-08-25,2172.469970703125,105.55193966777563
2016-08-26,2169.0400390625,105.38529251385494
2016-08-29,2180.3798828125,105.93625179959116
2016-08-30,2176.1201171875,105.7292862118904
2016-08-31,2170.949951171875,105.47808777936292
2016-09-01,2170.860107421875,105.47372261795336
2016-09-02,2179.97998046875,105.916822086578
2016-09-06,2186.47998046875,106.23263202507785
2016-09-07,2186.159912109375,106.21708113755632
2016-09-08,2181.300048828125,105.98095911848414
2016-09-09,2127.81005859375,103.38208672982627
2016-09-12,2159.0400390625,104.899431070009
2016-09-13,2127.02001953125,103.34370177786619
2016-09-14,2125.77001953125,103.28296909738543
2016-09-15,2147.260009765625,104.3270848657363
2016-09-16,2139.159912109375,103.93353235148042
2016-09-19,2139.1201171875,103.93159886966043
2016-09-20,2139.760009765625,103.96268878285184
2016-09-21,2163.1201171875,105.09766633489068
2016-09-22,2177.179931640625,105.7807785099308
2016-09-23,2164.68994140625,105.1739380410413
2016-09-26,2146.10009765625,104.27072920851677
2016-09-27,2159.929931640625,104.94266751929658
2016-09-28,2171.3701171875,105.49850202606356
2016-09-29,2151.1298828125,104.51510707634182
2016-09-30,2168.27001953125,105.34788023373068
2016-10-03,2161.199951171875,105.00437287161313
2016-10-04,2150.489990234375,104.48401716315038
2016-10-05,2159.72998046875,104.93295266278997
2016-10-06,2160.77001953125,104.98348415084622
2016-10-07,2153.739990234375,104.64192213240034
2016-10-10,2163.659912109375,105.12389288890296
2016-10-11,2136.72998046875,103.81547134194433
2016-10-12,2139.179931640625,103.93450502331625
2016-10-13,2132.550048828125,103.61238457973518
2016-10-14,2132.97998046875,103.6332733005021
2016-10-17,2126.5,103.31843603383805
2016-10-18,2139.60009765625,103.9549192700169
2016-10-19,2144.2900390625,104.18278544033626
2016-10-20,2141.340087890625,104.03945868677202
2016-10-21,2141.159912109375,104.03070464024961
2016-10-24,2151.330078125,104.52483379470006
2016-10-25,2143.159912109375,104.1278769290188
2016-10-26,2139.429931640625,103.9466515594124
2016-10-27,2133.0400390625,103.63619131600956
2016-10-28,2126.409912109375,103.31405901057687
2016-10-31,2126.14990234375,103.30142613856279
2016-11-01,2111.719970703125,102.60033139641158
2016-11-02,2097.93994140625,101.93081290336967
2016-11-03,2088.659912109375,101.47993206005846
2016-11-04,2085.179931640625,101.3108532265482
2016-11-07,2131.52001953125,103.56233942759685
2016-11-08,2139.56005859375,103.95297392634527
2016-11-09,2163.260009765625,105.10446317588979
2016-11-10,2167.47998046875,105.30949528177058
2016-11-11,2164.449951171875,105.16227784086306
2016-11-14,2164.199951171875,105.15013130476692
2016-11-15,2180.389892578125,105.93673813550907
2016-11-16,2176.93994140625,105.76911830975257
2016-11-17,2187.1201171875,106.26373380012093
2016-11-18,2181.89990234375,106.01010368800388
2016-11-21,2198.179931640625,106.80108754200725
2016-11-22,2202.93994140625,107.032358063752
2016-11-23,2204.719970703125,107.11884282417876
2016-11-25,2213.35009765625,107.53814741838067
2016-11-28,2201.719970703125,106.973084391025
2016-11-29,2204.659912109375,107.1159248086713
2016-11-30,2198.81005859375,106.83170298113242
2016-12-01,2191.080078125,106.45613303398764
2016-12-02,2191.949951171875,106.49839681143938
2016-12-05,2204.7099609375,107.11835648826087
2016-12-06,2212.22998046875,107.48372524298114
2016-12-07,2241.35009765625,108.8985594611493
2016-12-08,2246.18994140625,109.13370880838566
2016-12-09,2259.530029296875,109.78185224474272
2016-12-12,2256.9599609375,109.65698253235587
2016-12-13,2271.719970703125,110.37411449794654
2016-12-14,2253.280029296875,109.47818884233902
2016-12-15,2262.030029296875,109.90331760570422
2016-12-16,2258.070068359375,109.71091837183751
2016-12-19,2262.530029296875,109.92761067789651
2016-12-20,2270.760009765625,110.32747369723359
2016-12-21,2265.179931640625,110.05635921577503
2016-12-22,2260.9599609375,109.85132710989424
2016-12-23,2263.7900390625,109.98882969429518
2016-12-27,2268.8798828125,110.2361255776277
2016-12-28,2249.919921875,109.31493417799207
2016-12-29,2249.260009765625,109.28287159296484
2016-12-30,2238.830078125,108.77612142835198
2017-01-03,2257.830078125,109.69925817165927
2017-01-04,2270.75,110.32698736131567
2017-01-05,2269.0,110.24196160864264
2017-01-06,2276.97998046875,110.62967809188355
2017-01-09,2268.89990234375,110.23709824946353
2017-01-10,2268.89990234375,110.23709824946353
2017-01-11,2275.320068359375,110.54902936247173
2017-01-12,2270.43994140625,110.31192280971204
2017-01-13,2274.639892578125,110.51598224375702
2017-01-17,2267.889892578125,110.188025769161
2017-01-18,2271.889892578125,110.38237034669937
2017-01-19,2263.68994140625,109.98396633511605
2017-01-20,2271.31005859375,110.35419844901544
2017-01-23,2265.199951171875,110.05733188761084
2017-01-24,2280.070068359375,110.77981354829856
2017-01-25,2298.3701171875,111.66894236290695
2017-01-26,2296.679931640625,111.58682276388971
2017-01-27,2294.68994140625,111.49013681103845
2017-01-30,2280.89990234375,110.82013198207864
2017-01-31,2278.8701171875,110.72151254740736
2017-02-01,2279.550048828125,110.75454780427043
2017-02-02,2280.85009765625,110.81771216434073
2017-02-03,2297.419921875,111.62277603626025
2017-02-06,2292.56005859375,111.38665401718806
2017-02-07,2293.080078125,111.41191976121618
2017-02-08,2294.669921875,111.48916413920263
2017-02-09,2307.8701171875,112.13051073456057
2017-02-10,2316.10009765625,112.53037375389765
2017-02-13,2328.25,113.1206906634298
2017-02-14,2337.580078125,113.5740031863306
2017-02-15,2349.25,114.14099969550627
2017-02-16,2347.219970703125,114.04236839898334
2017-02-17,2351.159912109375,114.23379496101424
2017-02-21,2365.3798828125,114.92468851074096
2017-02-22,2362.820068359375,114.80031699612367
2017-02-23,2363.81005859375,114.84841680459034
2017-02-24,2367.340087890625,115.01992731769015
2017-02-27,2369.75,115.13701565539043
2017-02-28,2363.639892578125,114.84014909398583
2017-03-01,2395.9599609375,116.41045660181437
2017-03-02,2381.919921875,115.72830523675842
2017-03-03,2383.1201171875,115.78661809950124
2017-03-06,2375.31005859375,115.40715746501317
2017-03-07,2368.389892578125,115.07093327981266
2017-03-08,2362.97998046875,114.8080865089586
2017-03-09,2364.8701171875,114.8999209644824
2017-03-10,2372.60009765625,115.27549091162719
2017-03-13,2373.469970703125,115.31775468907892
2017-03-14,2365.449951171875,114.92809286216634
2017-03-15,2385.260009765625,115.89058722926954
2017-03-16,2381.3798828125,115.70206682089446
2017-03-17,2378.25,115.54999788265947
2017-03-20,2373.469970703125,115.31775468907892
2017-03-21,2344.02001953125,113.88689510932298
2017-03-22,2348.449951171875,114.10212840762826
2017-03-23,2345.9599609375,113.9811493825847
2017-03-24,2343.97998046875,113.88494976565133
2017-03-27,2341.590087890625,113.76883409978689
2017-03-28,2358.570068359375,114.59382588248914
2017-03-29,2361.1298828125,114.71819739710645
2017-03-30,2368.06005859375,115.05490791822488
2017-03-31,2362.719970703125,114.79545363694454
2017-04-03,2358.840087890625,114.6069450904211
2017-04-04,2360.159912109375,114.67107026047559
2017-04-05,2352.949951171875,114.32076605735892
2017-04-06,2357.489990234375,114.54134905076126
2017-04-07,2355.5400390625,114.44660844158163
2017-04-10,2357.159912109375,114.5253118273218
2017-04-11,2353.780029296875,114.36109635299067
2017-04-12,2344.929931640625,113.93110423044637
2017-04-13,2328.949951171875,113.1546985921287
2017-04-17,2349.010009765625,114.12933949532804
2017-04-18,2342.18994140625,113.79797866930663
2017-04-19,2338.169921875,113.60266141993245
2017-04-20,2355.840087890625,114.46118665726735
2017-04-21,2348.68994140625,114.1137886078065
2017-04-24,2374.14990234375,115.35078994594198
2017-04-25,2388.610107421875,116.0533555576986
2017-04-26,2387.449951171875,115.9969880386274
2017-04-27,2388.77001953125,116.06112507053355
2017-04-28,2384.199951171875,115.83908306937747
2017-05-01,2388.330078125,116.03975001384872
2017-05-02,2391.169921875,116.1777270723159
2017-05-03,2388.1298828125,116.03002329549045
2017-05-04,2389.52001953125,116.09756467882197
2017-05-05,2399.2900390625,116.57225225840759
2017-05-08,2399.3798828125,116.57661741981715
2017-05-09,2396.919921875,116.45709740252732
2017-05-10,2399.6298828125,116.5887639559133
2017-05-11,2394.43994140625,116.33660471340166
2017-05-12,2390.89990234375,116.16460786438392
2017-05-15,2402.320068359375,116.7194696993151
2017-05-16,2400.669921875,116.63929544396953
2017-05-17,2357.030029296875,114.5190013222406
2017-05-18,2365.719970703125,114.94121207009833
2017-05-19,2381.72998046875,115.71907671616972
2017-05-22,2394.02001953125,116.31620232855265
2017-05-23,2398.419921875,116.5299766191042
2017-05-24,2404.389892578125,116.82003447765803
2017-05-25,2415.070068359375,117.33894304021868
2017-05-26,2415.820068359375,117.37538264850713
2017-05-30,2412.909912109375,117.2339893767629
2017-05-31,2411.800048828125,117.18006539913293
2017-06-01,2430.06005859375,118.06724887006968
2017-06-02,2439.070068359375,118.50501050544892
